Files already downloaded and verified
Files already downloaded and verified
Files already downloaded and verified
Train Epoch: 3 [35840/49000 (73%)]	Train Loss: 1.350957	Val Loss: 1.513935	Val Acc: 47.5
Train Epoch: 3 [38400/49000 (78%)]	Train Loss: 1.441436	Val Loss: 1.487604	Val Acc: 49.4
Train Epoch: 3 [40960/49000 (83%)]	Train Loss: 1.403868	Val Loss: 1.475435	Val Acc: 48.0
Train Epoch: 3 [43520/49000 (89%)]	Train Loss: 1.622217	Val Loss: 1.480552	Val Acc: 50.3
Train Epoch: 3 [46080/49000 (94%)]	Train Loss: 1.559965	Val Loss: 1.498967	Val Acc: 48.0
Train Epoch: 3 [48640/49000 (99%)]	Train Loss: 1.458141	Val Loss: 1.490133	Val Acc: 50.3
Train Epoch: 4 [0/49000 (0%)]	Train Loss: 1.444809	Val Loss: 1.482985	Val Acc: 50.4
Train Epoch: 4 [2560/49000 (5%)]	Train Loss: 1.385527	Val Loss: 1.469007	Val Acc: 49.8
Train Epoch: 4 [5120/49000 (10%)]	Train Loss: 1.464831	Val Loss: 1.454108	Val Acc: 50.7
Train Epoch: 4 [7680/49000 (16%)]	Train Loss: 1.295937	Val Loss: 1.460350	Val Acc: 49.4
Train Epoch: 4 [10240/49000 (21%)]	Train Loss: 1.401612	Val Loss: 1.430208	Val Acc: 51.2
Train Epoch: 4 [12800/49000 (26%)]	Train Loss: 1.438536	Val Loss: 1.457070	Val Acc: 49.8
Train Epoch: 4 [15360/49000 (31%)]	Train Loss: 1.479714	Val Loss: 1.450608	Val Acc: 50.4
Train Epoch: 4 [17920/49000 (36%)]	Train Loss: 1.340211	Val Loss: 1.419990	Val Acc: 51.3
Train Epoch: 4 [20480/49000 (42%)]	Train Loss: 1.478772	Val Loss: 1.450159	Val Acc: 50.8
Train Epoch: 4 [23040/49000 (47%)]	Train Loss: 1.383243	Val Loss: 1.428134	Val Acc: 52.8
Train Epoch: 4 [25600/49000 (52%)]	Train Loss: 1.407546	Val Loss: 1.437333	Val Acc: 50.7
Train Epoch: 4 [28160/49000 (57%)]	Train Loss: 1.575267	Val Loss: 1.428576	Val Acc: 50.1
Train Epoch: 4 [30720/49000 (62%)]	Train Loss: 1.379632	Val Loss: 1.427014	Val Acc: 51.2
Train Epoch: 4 [33280/49000 (68%)]	Train Loss: 1.362808	Val Loss: 1.422289	Val Acc: 50.8
Train Epoch: 4 [35840/49000 (73%)]	Train Loss: 1.313305	Val Loss: 1.448126	Val Acc: 50.6
Train Epoch: 4 [38400/49000 (78%)]	Train Loss: 1.306174	Val Loss: 1.431746	Val Acc: 53.0
Train Epoch: 4 [40960/49000 (83%)]	Train Loss: 1.327893	Val Loss: 1.461137	Val Acc: 49.1
Train Epoch: 4 [43520/49000 (89%)]	Train Loss: 1.496361	Val Loss: 1.436267	Val Acc: 52.5
Train Epoch: 4 [46080/49000 (94%)]	Train Loss: 1.429518	Val Loss: 1.439237	Val Acc: 50.9
Train Epoch: 4 [48640/49000 (99%)]	Train Loss: 1.269780	Val Loss: 1.390958	Val Acc: 52.9
Train Epoch: 5 [0/49000 (0%)]	Train Loss: 1.375760	Val Loss: 1.394787	Val Acc: 52.1
Train Epoch: 5 [2560/49000 (5%)]	Train Loss: 1.349617	Val Loss: 1.401957	Val Acc: 51.8
Train Epoch: 5 [5120/49000 (10%)]	Train Loss: 1.498588	Val Loss: 1.388595	Val Acc: 51.7
Train Epoch: 5 [7680/49000 (16%)]	Train Loss: 1.340533	Val Loss: 1.399338	Val Acc: 52.1
Train Epoch: 5 [10240/49000 (21%)]	Train Loss: 1.356760	Val Loss: 1.399381	Val Acc: 52.3
Train Epoch: 5 [12800/49000 (26%)]	Train Loss: 1.267011	Val Loss: 1.393611	Val Acc: 51.6
Train Epoch: 5 [15360/49000 (31%)]	Train Loss: 1.341255	Val Loss: 1.376173	Val Acc: 52.8
Train Epoch: 5 [17920/49000 (36%)]	Train Loss: 1.311814	Val Loss: 1.405864	Val Acc: 53.2
Train Epoch: 5 [20480/49000 (42%)]	Train Loss: 1.204994	Val Loss: 1.369223	Val Acc: 53.7
Train Epoch: 5 [23040/49000 (47%)]	Train Loss: 1.339801	Val Loss: 1.385651	Val Acc: 52.4
Train Epoch: 5 [25600/49000 (52%)]	Train Loss: 1.377508	Val Loss: 1.372637	Val Acc: 53.7
Train Epoch: 5 [28160/49000 (57%)]	Train Loss: 1.381021	Val Loss: 1.423550	Val Acc: 51.5
Train Epoch: 5 [30720/49000 (62%)]	Train Loss: 1.436587	Val Loss: 1.426118	Val Acc: 51.9
Train Epoch: 5 [33280/49000 (68%)]	Train Loss: 1.382161	Val Loss: 1.363069	Val Acc: 53.4
Train Epoch: 5 [35840/49000 (73%)]	Train Loss: 1.356658	Val Loss: 1.379176	Val Acc: 53.4
Train Epoch: 5 [38400/49000 (78%)]	Train Loss: 1.362528	Val Loss: 1.357029	Val Acc: 54.2
Train Epoch: 5 [40960/49000 (83%)]	Train Loss: 1.306262	Val Loss: 1.392735	Val Acc: 51.7
Train Epoch: 5 [43520/49000 (89%)]	Train Loss: 1.258319	Val Loss: 1.418685	Val Acc: 51.3
Train Epoch: 5 [46080/49000 (94%)]	Train Loss: 1.500275	Val Loss: 1.375216	Val Acc: 52.8
Train Epoch: 5 [48640/49000 (99%)]	Train Loss: 1.346824	Val Loss: 1.368284	Val Acc: 53.9
Train Epoch: 6 [0/49000 (0%)]	Train Loss: 1.293599	Val Loss: 1.374452	Val Acc: 55.0
Train Epoch: 6 [2560/49000 (5%)]	Train Loss: 1.253940	Val Loss: 1.359297	Val Acc: 54.1
Train Epoch: 6 [5120/49000 (10%)]	Train Loss: 1.379843	Val Loss: 1.351218	Val Acc: 53.6
Train Epoch: 6 [7680/49000 (16%)]	Train Loss: 1.250751	Val Loss: 1.386284	Val Acc: 52.9
